uprn,versiondate,versionavailablefromdate,versionavailabletodate,changetype,theme,description,organisationname,poboxnumber,subname,name,number,streetname,locality,townname,islandname,postcode,fulladdress,country,alternatelanguagesubname,alternatelanguagename,alternatelanguagenumber,alternatelanguagestreetname,alternatelanguagelocality,alternatelanguagetownname,alternatelanguageislandname,alternatelanguage,alternatelanguagefulladdress,floorlevel,lowestfloorlevel,highestfloorlevel,classificationcode,classificationdescription,primaryclassificationdescription,secondaryclassificationdescription,tertiaryclassificationdescription,quaternaryclassificationdescription,buildstatus,buildstatusdate,addressstatus,postcodesource,parentuprn,rootuprn,hierarchylevel,usrn,usrnmatchindicator,localcustodiancode,localcustodiandescription,lowertierlocalauthoritygsscode,easting,northing,latitude,longitude,positionalaccuracy,effectivestartdate,effectiveenddate
185084653,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,27,PORTER PARK,NULL,BELFAST,NULL,BT10 0BU,"27, PORTER PARK, BELFAST, BT10 0BU",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185084653,1,50307002,Manually Matched,8132,BELFAST,NULL,142367.71,525471.01,54.5586836,-5.9863268,Central Internal Position,2016-01-29,NULL
185084654,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,29,PORTER PARK,NULL,BELFAST,NULL,BT10 0BU,"29, PORTER PARK, BELFAST, BT10 0BU",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185084654,1,50307002,Manually Matched,8132,BELFAST,NULL,142362.30,525466.45,54.5586399,-5.9864062,Central Internal Position,2016-01-29,NULL
185084655,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,3,PORTER PARK,NULL,BELFAST,NULL,BT10 0BU,"3, PORTER PARK, BELFAST, BT10 0BU",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185084655,1,50307002,Manually Matched,8132,BELFAST,NULL,142441.04,525542.03,54.5593576,-5.9852577,Central Internal Position,2016-01-29,NULL
185084656,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,4,PORTER PARK,NULL,BELFAST,NULL,BT10 0BU,"4, PORTER PARK, BELFAST, BT10 0BU",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185084656,1,50307002,Manually Matched,8132,BELFAST,NULL,142430.97,525494.71,54.5589282,-5.9853716,Central Internal Position,2016-01-29,NULL
185084658,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,6,PORTER PARK,NULL,BELFAST,NULL,BT10 0BU,"6, PORTER PARK, BELFAST, BT10 0BU",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185084658,1,50307002,Manually Matched,8132,BELFAST,NULL,142422.23,525486.42,54.5588495,-5.9854992,Central Internal Position,2016-01-29,NULL
185084659,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,7,PORTER PARK,NULL,BELFAST,NULL,BT10 0BU,"7, PORTER PARK, BELFAST, BT10 0BU",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185084659,1,50307002,Manually Matched,8132,BELFAST,NULL,142428.89,525529.02,54.5592347,-5.9854338,Central Internal Position,2016-01-29,NULL
185089120,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,HANNAHSTOWN CREDIT UNION LTD,NULL,NULL,HANNAHSTOWN CREDIT UNION,NULL,GLEN ROAD,ANDERSONSTOWN,BELFAST,NULL,BT11 8AZ,"HANNAHSTOWN CREDIT UNION LTD, HANNAHSTOWN CREDIT UNION, GLEN ROAD, ANDERSONSTOWN, BELFAST, BT11 8AZ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,Commercial,Commercial,NULL,NULL,NULL,Built Complete,2016-01-29,Approved,A record which has a classification indicating that it is capable of receiving mail but is not linked to a Royal Mail address,NULL,185089120,1,50309230,Manually Matched,8132,BELFAST,NULL,140386.90,527556.90,54.5763708,-6.0187227,Central Internal Position,2016-01-29,NULL
185085388,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,1,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"1, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085388,1,50310448,Manually Matched,8132,BELFAST,NULL,143022.81,525278.43,54.5572901,-5.9760532,Central Internal Position,2016-01-29,NULL
185085389,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,10,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"10, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085389,1,50310448,Manually Matched,8132,BELFAST,NULL,142988.24,525273.36,54.5572271,-5.9765819,Central Internal Position,2016-01-29,NULL
185085390,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,11,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"11, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085390,1,50310448,Manually Matched,8132,BELFAST,NULL,142996.35,525297.76,54.5574499,-5.9764781,Central Internal Position,2016-01-29,NULL
185085394,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,15,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"15, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085394,1,50310448,Manually Matched,8132,BELFAST,NULL,142984.34,525309.83,54.5575521,-5.9766740,Central Internal Position,2016-01-29,NULL
185085395,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,16,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"16, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085395,1,50310448,Manually Matched,8132,BELFAST,NULL,142967.26,525286.19,54.5573315,-5.9769168,Central Internal Position,2016-01-29,NULL
185085396,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,17,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"17, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085396,1,50310448,Manually Matched,8132,BELFAST,NULL,142978.70,525314.33,54.5575895,-5.9767649,Central Internal Position,2016-01-29,NULL
185085398,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,19,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"19, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085398,1,50310448,Manually Matched,8132,BELFAST,NULL,142972.89,525316.83,54.5576090,-5.9768567,Central Internal Position,2016-01-29,NULL
185085399,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,2,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"2, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085399,1,50310448,Manually Matched,8132,BELFAST,NULL,143010.97,525257.36,54.5570952,-5.9762174,Central Internal Position,2016-01-29,NULL
185085400,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,20,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"20, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085400,1,50310448,Manually Matched,8132,BELFAST,NULL,142952.16,525297.52,54.5574254,-5.9771595,Central Internal Position,2016-01-29,NULL
185085401,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,21,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"21, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085401,1,50310448,Manually Matched,8132,BELFAST,NULL,142963.18,525320.67,54.5576385,-5.9770098,Central Internal Position,2016-01-29,NULL
185085402,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,22,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"22, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085402,1,50310448,Manually Matched,8132,BELFAST,NULL,142946.35,525300.03,54.5574449,-5.9772513,Central Internal Position,2016-01-29,NULL
185085403,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,23,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"23, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085403,1,50310448,Manually Matched,8132,BELFAST,NULL,142957.46,525324.17,54.5576670,-5.9771012,Central Internal Position,2016-01-29,NULL
185085405,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,25,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"25, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085405,1,50310448,Manually Matched,8132,BELFAST,NULL,142951.73,525327.68,54.5576955,-5.9771925,Central Internal Position,2016-01-29,NULL
185085406,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,26,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"26, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085406,1,50310448,Manually Matched,8132,BELFAST,NULL,142934.99,525308.03,54.5575109,-5.9774336,Central Internal Position,2016-01-29,NULL
185085407,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,27,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"27, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085407,1,50310448,Manually Matched,8132,BELFAST,NULL,142946.01,525331.18,54.5577240,-5.9772839,Central Internal Position,2016-01-29,NULL
185085408,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,28,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"28, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085408,1,50310448,Manually Matched,8132,BELFAST,NULL,142928.27,525311.61,54.5575396,-5.9775404,Central Internal Position,2016-01-29,NULL
185085410,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,3,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"3, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085410,1,50310448,Manually Matched,8132,BELFAST,NULL,143018.17,525282.84,54.5573273,-5.9761286,Central Internal Position,2016-01-29,NULL
185085411,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,30,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"30, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085411,1,50310448,Manually Matched,8132,BELFAST,NULL,142922.55,525315.12,54.5575681,-5.9776317,Central Internal Position,2016-01-29,NULL
185085413,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,32,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"32, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085413,1,50310448,Manually Matched,8132,BELFAST,NULL,142911.84,525319.04,54.5575979,-5.9778003,Central Internal Position,2016-01-29,NULL
185085414,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,33,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"33, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085414,1,50310448,Manually Matched,8132,BELFAST,NULL,142897.89,525355.37,54.5579165,-5.9780473,Central Internal Position,2016-01-29,NULL
185085416,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,35,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"35, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085416,1,50310448,Manually Matched,8132,BELFAST,NULL,142892.08,525357.88,54.5579360,-5.9781391,Central Internal Position,2016-01-29,NULL
185085418,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,37,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"37, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085418,1,50310448,Manually Matched,8132,BELFAST,NULL,142885.36,525361.46,54.5579647,-5.9782459,Central Internal Position,2016-01-29,NULL
185085420,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,39,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"39, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085420,1,50310448,Manually Matched,8132,BELFAST,NULL,142878.47,525363.06,54.5579755,-5.9783536,Central Internal Position,2016-01-29,NULL
185085421,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,4,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"4, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085421,1,50310448,Manually Matched,8132,BELFAST,NULL,143004.25,525260.94,54.5571239,-5.9763242,Central Internal Position,2016-01-29,NULL
185085422,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,40,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"40, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085422,1,50310448,Manually Matched,8132,BELFAST,NULL,142883.97,525333.47,54.5577131,-5.9782429,Central Internal Position,2016-01-29,NULL
185085423,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,41,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"41, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085423,1,50310448,Manually Matched,8132,BELFAST,NULL,142872.66,525365.56,54.5579950,-5.9784454,Central Internal Position,2016-01-29,NULL
185085424,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,42,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"42, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085424,1,50310448,Manually Matched,8132,BELFAST,NULL,142877.16,525336.06,54.5577328,-5.9783502,Central Internal Position,2016-01-29,NULL
185085425,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,43,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"43, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085425,1,50310448,Manually Matched,8132,BELFAST,NULL,142866.85,525368.07,54.5580145,-5.9785372,Central Internal Position,2016-01-29,NULL
185085426,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,44,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"44, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085426,1,50310448,Manually Matched,8132,BELFAST,NULL,142871.35,525338.57,54.5577523,-5.9784419,Central Internal Position,2016-01-29,NULL
185085427,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,45,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"45, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085427,1,50310448,Manually Matched,8132,BELFAST,NULL,142857.14,525371.91,54.5580440,-5.9786903,Central Internal Position,2016-01-29,NULL
185085429,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,47,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"47, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085429,1,50310448,Manually Matched,8132,BELFAST,NULL,142851.33,525374.41,54.5580635,-5.9787821,Central Internal Position,2016-01-29,NULL
185085431,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,49,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"49, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085431,1,50310448,Manually Matched,8132,BELFAST,NULL,142845.52,525376.92,54.5580830,-5.9788739,Central Internal Position,2016-01-29,NULL
185085433,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,50,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"50, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085433,1,50310448,Manually Matched,8132,BELFAST,NULL,142848.12,525348.59,54.5578304,-5.9788091,Central Internal Position,2016-01-29,NULL
185085434,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,52,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"52, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085434,1,50310448,Manually Matched,8132,BELFAST,NULL,142843.30,525351.01,54.5578496,-5.9788855,Central Internal Position,2016-01-29,NULL
185085435,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,54,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"54, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085435,1,50310448,Manually Matched,8132,BELFAST,NULL,142835.50,525353.68,54.5578696,-5.9790081,Central Internal Position,2016-01-29,NULL
